imdb_rating,n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,writer_Aaron Shure,writer_Allison Silverman,writer_B.J. Novak,writer_Brent Forrester,writer_Carrie Kemper,writer_Charlie Grandy,writer_Daniel Chun,writer_Gene Stupnitsky;Lee Eisenberg,writer_Greg Daniels,writer_Halsted Sullivan;Warren Lieberstein,writer_Jennifer Celotta,writer_Justin Spitzer,writer_Lee Eisenberg;Gene Stupnitsky,writer_Michael Schur,writer_Mindy Kaling,writer_Owen Ellickson,writer_Paul Lieberstein,writer_Robert Padnick,writer_Steve Hely,writer_Warren Lieberstein;Halsted Sullivan,low_appearance_writer,director_B.J. Novak,director_Brent Forrester,director_Charles McDougall,director_David Rogers,director_Greg Daniels,director_Harold Ramis,director_Jeffrey Blitz,director_Jennifer Celotta,director_John Krasinski,director_Ken Kwapis,director_Ken Whittingham,director_Matt Sohn,director_Paul Feig,director_Paul Lieberstein,director_Rainn Wilson,director_Randall Einhorn,director_Steve Carell,director_Troy Miller,director_Tucker Gates,low_appearance_director,multi_part
8.3,268,19,2976,20,13.0,4.0,1.0,4.0,0.0,48.0,4.0,17.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,31.0,0.0,7.0,39.0,3.0,0.0,3.0,3.0,35.0,0.021739130434782608,0.006688963210702341,0.0016722408026755853,0.006688963210702341,0.0,0.0802675585284281,0.006688963210702341,0.028428093645484948,0.0,0.0,0.056856187290969896,0.0,0.010033444816053512,0.0,0.0,0.051839464882943144,0.0,0.011705685618729096,0.06521739130434782,0.005016722408026756,0.0,0.005016722408026756,0.005016722408026756,0.05852842809364549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,229,33,2334,17,49.0,16.0,2.0,11.0,0.0,17.0,19.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,1.0,43.0,0.0,1.0,17.0,4.0,0.0,0.0,2.0,0.0,0.16896551724137931,0.05517241379310345,0.006896551724137931,0.03793103448275862,0.0,0.05862068965517241,0.06551724137931035,0.0,0.0,0.0,0.06551724137931035,0.0,0.006896551724137931,0.0,0.0034482758620689655,0.1482758620689655,0.0,0.0034482758620689655,0.05862068965517241,0.013793103448275862,0.0,0.0,0.006896551724137931,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.9,321,62,3141,30,40.0,2.0,2.0,8.0,0.0,41.0,4.0,3.0,16.0,16.0,4.0,0.0,5.0,10.0,7.0,88.0,0.0,7.0,8.0,5.0,0.0,1.0,4.0,0.0,0.16393442622950818,0.00819672131147541,0.00819672131147541,0.03278688524590164,0.0,0.1680327868852459,0.01639344262295082,0.012295081967213115,0.06557377049180328,0.06557377049180328,0.01639344262295082,0.0,0.020491803278688523,0.040983606557377046,0.028688524590163935,0.36065573770491804,0.0,0.028688524590163935,0.03278688524590164,0.020491803278688523,0.0,0.004098360655737705,0.01639344262295082,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.8,390,47,3405,19,38.0,2.0,2.0,23.0,0.0,56.0,2.0,0.0,0.0,0.0,59.0,0.0,3.0,12.0,15.0,85.0,0.0,16.0,10.0,8.0,0.0,3.0,5.0,0.0,0.1450381679389313,0.007633587786259542,0.007633587786259542,0.08778625954198473,0.0,0.21374045801526717,0.007633587786259542,0.0,0.0,0.0,0.22519083969465647,0.0,0.011450381679389313,0.04580152671755725,0.05725190839694656,0.3244274809160305,0.0,0.061068702290076333,0.03816793893129771,0.030534351145038167,0.0,0.011450381679389313,0.019083969465648856,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.2,284,47,3206,20,16.0,5.0,3.0,26.0,0.0,14.0,7.0,14.0,0.0,0.0,27.0,0.0,5.0,19.0,1.0,59.0,0.0,8.0,24.0,5.0,0.0,6.0,7.0,4.0,0.0486322188449848,0.015197568389057751,0.00911854103343465,0.0790273556231003,0.0,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.0,0.0,0.08206686930091185,0.0,0.015197568389057751,0.057750759878419454,0.00303951367781155,0.17933130699088146,0.0,0.0243161094224924,0.0729483282674772,0.015197568389057751,0.0,0.0182370820668693,0.02127659574468085,0.0121580547112462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.5,286,63,3156,34,25.0,8.0,0.0,2.0,0.0,16.0,9.0,2.0,0.0,0.0,38.0,0.0,2.0,4.0,0.0,74.0,0.0,2.0,33.0,5.0,0.0,6.0,3.0,3.0,0.09433962264150944,0.03018867924528302,0.0,0.007547169811320755,0.0,0.06037735849056604,0.033962264150943396,0.007547169811320755,0.0,0.0,0.14339622641509434,0.0,0.007547169811320755,0.01509433962264151,0.0,0.2792452830188679,0.0,0.007547169811320755,0.12452830188679245,0.018867924528301886,0.0,0.022641509433962263,0.011320754716981131,0.011320754716981131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.9,278,81,2884,19,27.0,9.0,4.0,0.0,0.0,26.0,42.0,18.0,0.0,0.0,18.0,0.0,13.0,9.0,0.0,56.0,0.0,7.0,23.0,12.0,0.0,3.0,1.0,0.0,0.10505836575875487,0.03501945525291829,0.01556420233463035,0.0,0.0,0.10116731517509728,0.16342412451361868,0.07003891050583658,0.0,0.0,0.07003891050583658,0.0,0.05058365758754864,0.03501945525291829,0.0,0.2178988326848249,0.0,0.027237354085603113,0.08949416342412451,0.04669260700389105,0.0,0.011673151750972763,0.0038910505836575876,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.8,307,51,3162,26,10.0,20.0,3.0,0.0,0.0,24.0,7.0,8.0,0.0,0.0,24.0,0.0,5.0,9.0,0.0,66.0,0.0,5.0,28.0,1.0,0.0,54.0,7.0,0.0,0.020242914979757085,0.04048582995951417,0.006072874493927126,0.0,0.0,0.048582995951417005,0.01417004048582996,0.016194331983805668,0.0,0.0,0.048582995951417005,0.0,0.010121457489878543,0.018218623481781375,0.0,0.13360323886639677,0.0,0.010121457489878543,0.05668016194331984,0.0020242914979757085,0.0,0.10931174089068826,0.01417004048582996,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.2,310,30,3229,21,23.0,3.0,2.0,13.0,0.0,48.0,10.0,1.0,0.0,0.0,27.0,0.0,8.0,8.0,2.0,56.0,0.0,25.0,46.0,3.0,0.0,7.0,6.0,0.0,0.08582089552238806,0.011194029850746268,0.007462686567164179,0.048507462686567165,0.0,0.1791044776119403,0.03731343283582089,0.0037313432835820895,0.0,0.0,0.10074626865671642,0.0,0.029850746268656716,0.029850746268656716,0.007462686567164179,0.208955223880597,0.0,0.09328358208955224,0.17164179104477612,0.011194029850746268,0.0,0.026119402985074626,0.022388059701492536,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,598,79,5993,26,28.0,26.0,4.0,23.0,0.0,38.0,18.0,6.0,50.0,0.0,50.0,0.0,14.0,15.0,10.0,130.0,0.0,12.0,69.0,13.0,5.0,11.0,5.0,25.0,0.1222707423580786,0.11353711790393013,0.017467248908296942,0.10043668122270742,0.0,0.16593886462882096,0.07860262008733625,0.026200873362445413,0.2183406113537118,0.0,0.2183406113537118,0.0,0.0611353711790393,0.06550218340611354,0.043668122270742356,0.5676855895196506,0.0,0.05240174672489083,0.30131004366812225,0.056768558951965066,0.021834061135371178,0.048034934497816595,0.021834061135371178,0.1091703056768559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.3,319,41,2983,23,21.0,7.0,13.0,21.0,0.0,34.0,21.0,2.0,19.0,0.0,8.0,0.0,10.0,19.0,1.0,75.0,0.0,3.0,31.0,9.0,0.0,6.0,0.0,0.0,0.06542056074766354,0.021806853582554516,0.040498442367601244,0.06542056074766354,0.0,0.1059190031152648,0.06542056074766354,0.006230529595015576,0.059190031152647975,0.0,0.024922118380062305,0.0,0.03115264797507788,0.059190031152647975,0.003115264797507788,0.2336448598130841,0.0,0.009345794392523364,0.09657320872274143,0.028037383177570093,0.0,0.018691588785046728,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,284,46,2833,25,51.0,0.0,2.0,3.0,12.0,19.0,25.0,7.0,12.0,0.0,24.0,0.0,12.0,9.0,0.0,37.0,0.0,14.0,18.0,3.0,0.0,8.0,2.0,0.0,0.13076923076923078,0.0,0.005128205128205128,0.007692307692307693,0.03076923076923077,0.04871794871794872,0.0641025641025641,0.017948717948717947,0.03076923076923077,0.0,0.06153846153846154,0.0,0.03076923076923077,0.023076923076923078,0.0,0.09487179487179487,0.0,0.035897435897435895,0.046153846153846156,0.007692307692307693,0.0,0.020512820512820513,0.005128205128205128,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,310,33,2964,26,14.0,1.0,0.0,8.0,0.0,26.0,14.0,25.0,30.0,0.0,32.0,0.0,9.0,7.0,3.0,42.0,0.0,12.0,36.0,10.0,0.0,6.0,3.0,0.0,0.04929577464788732,0.0035211267605633804,0.0,0.028169014084507043,0.0,0.09154929577464789,0.04929577464788732,0.0880281690140845,0.1056338028169014,0.0,0.11267605633802817,0.0,0.03169014084507042,0.02464788732394366,0.01056338028169014,0.14788732394366197,0.0,0.04225352112676056,0.1267605633802817,0.035211267605633804,0.0,0.02112676056338028,0.01056338028169014,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.4,352,50,2876,20,37.0,9.0,1.0,16.0,0.0,24.0,38.0,21.0,38.0,0.0,23.0,0.0,1.0,13.0,1.0,73.0,0.0,17.0,24.0,3.0,0.0,6.0,1.0,0.0,0.12937062937062938,0.03146853146853147,0.0034965034965034965,0.055944055944055944,0.0,0.08391608391608392,0.13286713286713286,0.07342657342657342,0.13286713286713286,0.0,0.08041958041958042,0.0,0.0034965034965034965,0.045454545454545456,0.0034965034965034965,0.25524475524475526,0.0,0.05944055944055944,0.08391608391608392,0.01048951048951049,0.0,0.02097902097902098,0.0034965034965034965,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.3,194,81,2245,28,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,15.0,4.0,6.0,2.0,1.0,4.0,0.0,75.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.007194244604316547,0.0,0.0035971223021582736,0.0,0.0,0.014388489208633094,0.0035971223021582736,0.0,0.0539568345323741,0.014388489208633094,0.02158273381294964,0.007194244604316547,0.0035971223021582736,0.014388489208633094,0.0,0.2697841726618705,0.0,0.007194244604316547,0.02877697841726619,0.0,0.0,0.007194244604316547,0.0,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.5,313,90,3327,19,29.0,1.0,0.0,0.0,0.0,41.0,10.0,1.0,32.0,0.0,38.0,0.0,3.0,13.0,3.0,57.0,0.0,1.0,36.0,1.0,0.0,4.0,1.0,0.0,0.09446254071661238,0.003257328990228013,0.0,0.0,0.0,0.13355048859934854,0.03257328990228013,0.003257328990228013,0.10423452768729642,0.0,0.1237785016286645,0.0,0.009771986970684038,0.04234527687296417,0.009771986970684038,0.18566775244299674,0.0,0.003257328990228013,0.11726384364820847,0.003257328990228013,0.0,0.013029315960912053,0.003257328990228013,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.2,290,22,2902,20,17.0,1.0,0.0,10.0,0.0,31.0,0.0,1.0,47.0,0.0,24.0,0.0,3.0,18.0,3.0,72.0,0.0,7.0,32.0,3.0,0.0,9.0,1.0,0.0,0.054838709677419356,0.0032258064516129032,0.0,0.03225806451612903,0.0,0.1,0.0,0.0032258064516129032,0.15161290322580645,0.0,0.07741935483870968,0.0,0.00967741935483871,0.05806451612903226,0.00967741935483871,0.23225806451612904,0.0,0.02258064516129032,0.1032258064516129,0.00967741935483871,0.0,0.02903225806451613,0.0032258064516129032,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.8,244,56,2542,21,12.0,4.0,0.0,8.0,0.0,10.0,10.0,4.0,0.0,0.0,10.0,0.0,5.0,4.0,1.0,68.0,0.0,5.0,8.0,2.0,0.0,2.0,3.0,0.0,0.03761755485893417,0.012539184952978056,0.0,0.025078369905956112,0.0,0.03134796238244514,0.03134796238244514,0.012539184952978056,0.0,0.0,0.03134796238244514,0.0,0.01567398119122257,0.012539184952978056,0.003134796238244514,0.21316614420062696,0.0,0.01567398119122257,0.025078369905956112,0.006269592476489028,0.0,0.006269592476489028,0.009404388714733543,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.9,262,98,2882,25,4.0,1.0,1.0,3.0,0.0,13.0,12.0,2.0,0.0,0.0,23.0,0.0,0.0,6.0,6.0,83.0,0.0,6.0,15.0,2.0,0.0,6.0,3.0,2.0,0.014084507042253521,0.0035211267605633804,0.0035211267605633804,0.01056338028169014,0.0,0.045774647887323945,0.04225352112676056,0.007042253521126761,0.0,0.0,0.08098591549295775,0.0,0.0,0.02112676056338028,0.02112676056338028,0.29225352112676056,0.0,0.02112676056338028,0.0528169014084507,0.007042253521126761,0.0,0.02112676056338028,0.01056338028169014,0.007042253521126761,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.7,329,135,3483,25,24.0,12.0,2.0,3.0,0.0,16.0,12.0,10.0,6.0,0.0,18.0,0.0,3.0,11.0,6.0,116.0,0.0,6.0,20.0,18.0,0.0,3.0,7.0,5.0,0.07741935483870968,0.03870967741935484,0.0064516129032258064,0.00967741935483871,0.0,0.05161290322580645,0.03870967741935484,0.03225806451612903,0.01935483870967742,0.0,0.05806451612903226,0.0,0.00967741935483871,0.035483870967741936,0.01935483870967742,0.3741935483870968,0.0,0.01935483870967742,0.06451612903225806,0.05806451612903226,0.0,0.00967741935483871,0.02258064516129032,0.016129032258064516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.7,265,62,2855,16,9.0,4.0,0.0,8.0,0.0,20.0,3.0,8.0,0.0,0.0,40.0,0.0,15.0,13.0,0.0,0.0,0.0,2.0,24.0,4.0,0.0,15.0,0.0,1.0,0.02556818181818182,0.011363636363636364,0.0,0.022727272727272728,0.0,0.056818181818181816,0.008522727272727272,0.022727272727272728,0.0,0.0,0.11363636363636363,0.0,0.04261363636363636,0.036931818181818184,0.0,0.0,0.0,0.005681818181818182,0.06818181818181818,0.011363636363636364,0.0,0.04261363636363636,0.0,0.002840909090909091,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.7,257,54,2795,21,26.0,11.0,2.0,5.0,0.0,73.0,13.0,20.0,0.0,0.0,28.0,0.0,6.0,20.0,1.0,0.0,0.0,4.0,11.0,5.0,0.0,2.0,2.0,6.0,0.13402061855670103,0.05670103092783505,0.010309278350515464,0.02577319587628866,0.0,0.37628865979381443,0.06701030927835051,0.10309278350515463,0.0,0.0,0.14432989690721648,0.0,0.030927835051546393,0.10309278350515463,0.005154639175257732,0.0,0.0,0.020618556701030927,0.05670103092783505,0.02577319587628866,0.0,0.010309278350515464,0.010309278350515464,0.030927835051546393,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,494,166,6076,34,26.0,11.0,17.0,27.0,0.0,44.0,23.0,30.0,0.0,0.0,90.0,0.0,17.0,14.0,6.0,0.0,9.0,22.0,32.0,20.0,12.0,11.0,4.0,13.0,0.08306709265175719,0.03514376996805112,0.054313099041533544,0.08626198083067092,0.0,0.14057507987220447,0.07348242811501597,0.09584664536741214,0.0,0.0,0.28753993610223644,0.0,0.054313099041533544,0.04472843450479233,0.019169329073482427,0.0,0.02875399361022364,0.07028753993610223,0.10223642172523961,0.06389776357827476,0.038338658146964855,0.03514376996805112,0.012779552715654952,0.04153354632587859,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.2,226,31,2609,16,50.0,6.0,0.0,4.0,0.0,28.0,9.0,0.0,0.0,0.0,33.0,0.0,5.0,8.0,5.0,0.0,0.0,4.0,23.0,10.0,29.0,1.0,8.0,1.0,0.22123893805309736,0.02654867256637168,0.0,0.017699115044247787,0.0,0.12389380530973451,0.03982300884955752,0.0,0.0,0.0,0.14601769911504425,0.0,0.022123893805309734,0.035398230088495575,0.022123893805309734,0.0,0.0,0.017699115044247787,0.10176991150442478,0.04424778761061947,0.12831858407079647,0.004424778761061947,0.035398230088495575,0.004424778761061947,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,290,46,2815,18,72.0,14.0,0.0,7.0,0.0,21.0,12.0,0.0,0.0,0.0,39.0,0.0,3.0,24.0,5.0,0.0,0.0,7.0,33.0,7.0,24.0,4.0,5.0,0.0,0.26373626373626374,0.05128205128205128,0.0,0.02564102564102564,0.0,0.07692307692307693,0.04395604395604396,0.0,0.0,0.0,0.14285714285714285,0.0,0.01098901098901099,0.08791208791208792,0.018315018315018316,0.0,0.0,0.02564102564102564,0.12087912087912088,0.02564102564102564,0.08791208791208792,0.014652014652014652,0.018315018315018316,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,288,48,3243,21,63.0,3.0,1.0,49.0,0.0,31.0,8.0,0.0,0.0,0.0,43.0,0.0,6.0,14.0,4.0,0.0,0.0,18.0,23.0,6.0,0.0,5.0,0.0,1.0,0.23863636363636365,0.011363636363636364,0.003787878787878788,0.1856060606060606,0.0,0.11742424242424243,0.030303030303030304,0.0,0.0,0.0,0.16287878787878787,0.0,0.022727272727272728,0.05303030303030303,0.015151515151515152,0.0,0.0,0.06818181818181818,0.08712121212121213,0.022727272727272728,0.0,0.01893939393939394,0.0,0.003787878787878788,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.1,241,29,2617,23,61.0,7.0,0.0,9.0,0.0,26.0,5.0,4.0,0.0,0.0,22.0,0.0,3.0,4.0,5.0,0.0,0.0,9.0,10.0,3.0,18.0,7.0,1.0,6.0,0.23371647509578544,0.02681992337164751,0.0,0.034482758620689655,0.0,0.09961685823754789,0.019157088122605363,0.01532567049808429,0.0,0.0,0.0842911877394636,0.0,0.011494252873563218,0.01532567049808429,0.019157088122605363,0.0,0.0,0.034482758620689655,0.038314176245210725,0.011494252873563218,0.06896551724137931,0.02681992337164751,0.0038314176245210726,0.022988505747126436,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,264,39,2804,19,34.0,4.0,3.0,9.0,0.0,18.0,36.0,9.0,0.0,0.0,25.0,0.0,12.0,9.0,5.0,0.0,0.0,7.0,24.0,7.0,28.0,3.0,3.0,7.0,0.11074918566775244,0.013029315960912053,0.009771986970684038,0.029315960912052116,0.0,0.05863192182410423,0.11726384364820847,0.029315960912052116,0.0,0.0,0.08143322475570032,0.0,0.03908794788273615,0.029315960912052116,0.016286644951140065,0.0,0.0,0.02280130293159609,0.0781758957654723,0.02280130293159609,0.09120521172638436,0.009771986970684038,0.009771986970684038,0.02280130293159609,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.8,294,54,2775,18,48.0,7.0,0.0,15.0,0.0,48.0,8.0,22.0,0.0,0.0,36.0,0.0,5.0,10.0,0.0,0.0,0.0,11.0,17.0,2.0,31.0,3.0,7.0,8.0,0.1643835616438356,0.023972602739726026,0.0,0.05136986301369863,0.0,0.1643835616438356,0.0273972602739726,0.07534246575342465,0.0,0.0,0.1232876712328767,0.0,0.017123287671232876,0.03424657534246575,0.0,0.0,0.0,0.03767123287671233,0.05821917808219178,0.00684931506849315,0.10616438356164383,0.010273972602739725,0.023972602739726026,0.0273972602739726,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,321,37,2822,22,43.0,0.0,2.0,23.0,0.0,55.0,13.0,2.0,0.0,0.0,40.0,0.0,6.0,15.0,0.0,0.0,0.0,4.0,65.0,2.0,10.0,6.0,0.0,4.0,0.1799163179916318,0.0,0.008368200836820083,0.09623430962343096,0.0,0.2301255230125523,0.05439330543933055,0.008368200836820083,0.0,0.0,0.16736401673640167,0.0,0.02510460251046025,0.06276150627615062,0.0,0.0,0.0,0.016736401673640166,0.2719665271966527,0.008368200836820083,0.04184100418410042,0.02510460251046025,0.0,0.016736401673640166,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.0,238,30,3051,25,45.0,1.0,0.0,11.0,0.0,26.0,13.0,10.0,0.0,0.0,16.0,0.0,4.0,15.0,1.0,0.0,0.0,18.0,18.0,6.0,22.0,11.0,4.0,0.0,0.15625,0.003472222222222222,0.0,0.03819444444444445,0.0,0.09027777777777778,0.04513888888888889,0.034722222222222224,0.0,0.0,0.05555555555555555,0.0,0.013888888888888888,0.052083333333333336,0.003472222222222222,0.0,0.0,0.0625,0.0625,0.020833333333333332,0.0763888888888889,0.03819444444444445,0.013888888888888888,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
